Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Pakistan,Price / Pakistan,Compare At Price / Pakistan,Included / International,Price / International,Compare At Price / International,Status
brands-inn-winter-cotton-3pc-embroidered-shirt-with-doria-printed-shawl-bic-2003,Rare -Winter Cotton 3Pc Embroidered Shirt With Doria Printed Shawl-2003,"<p>winter cotton emroidered shirt</p>
<p>winter cotton emroidered sleeves</p>
<p>winter cotton back </p>
<p>winter cotton trouser</p>
<p>doria cotton print shawl</p> This rare -winter cotton 3pc embroidered shirt with doria printed shawl-2003 is a timeless addition to your wardrobe. It features exquisite embroidery and high-quality fabrics, perfect for both casual and formal wear.",RARE STORE,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,clothing,"'-WINTER, 3PC, Brandsinn Design, COTTON, Designer Picks, DORIA, EMBROIDERED, Organza, PRINTED, RARE, SHAWL-2003, SHIRT, WITH",true,Size,s,,,,,,,,,0.0,,0,deny,manual,4999.00,9000.00,true,false,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/1_c7924a5a-862d-4227-9d3d-f85f5acd84e4.webp?v=1738326459,1,"An elegant rare -winter cotton 3pc embroidered shirt with doria printed shawl-2003, perfect for Pakistani fashion and trending events.",false,RARE -WINTER COTTON 3PC EMBROIDERED SHIRT WITH DORIA PRINTED SHAWL-2003 Price in Pakistan,"Discover the latest RARE -WINTER COTTON 3PC EMBROIDERED SHIRT WITH DORIA PRINTED SHAWL-2003 for every occasion. Stylish, premium-quality Pakistani outfits available now!",5388,,adult,,,,,,,,,,,kg,,,true,,,true,,,active
brands-inn-winter-cotton-3pc-embroidered-shirt-with-doria-printed-shawl-bic-2003,,,,,,,,,m,,,,,,,,,0.0,,0,deny,manual,4999.00,10000.00,true,false,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/311_18b4ef60-9a14-4921-baa6-54071234bd23.webp?v=1738326459,2,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,kg,,,,,,,,,
brands-inn-winter-cotton-3pc-embroidered-shirt-with-doria-printed-shawl-bic-2003,,,,,,,,,large,,,,,,,,,0.0,,0,deny,manual,4999.00,14000.00,true,false,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/1899_18fdb516-ee82-470f-bed7-d073c7e81bfb.webp?v=1738326459,3,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,kg,,,,,,,,,
brands-inn-winter-cotton-3pc-embroidered-shirt-with-doria-printed-shawl-bic-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/2311_565898fa-c7ea-4d49-8307-705f24e701cf.webp?v=1738326459,4,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
brands-inn-winter-cotton-3pc-embroidered-shirt-with-doria-printed-shawl-bic-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/295_61975ff6-9579-4b0d-a86f-52505e7db2a1.webp?v=1738326459,5,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
maria-b-3pc-karandi-printed-embroidered-shirt-with-karandi-printed-shawl-and-karandi-printed-trouser-bic-3260,Rare- 3Pc Karandi Printed Embroidered Shirt With Karandi Printed Shawl And Karandi Printed Trouser-3260,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Karandi Printed Embroidered Shirt</li>
<li data-mce-fragment=""1"">Karandi Printed Embroidered Daman</li>
<li data-mce-fragment=""1""><span>Karandi Printed Sleeve</span></li>
<li data-mce-fragment=""1"">Karandi Printed Shawl</li>
<li data-mce-fragment=""1"">Karandi Printed Back</li>
<li data-mce-fragment=""1"">Karandi Printed Trouser</li>
<li data-mce-fragment=""1"">Unstitched 3PC Dress</li>
</ul> This rare- 3pc karandi printed embroidered shirt with karandi printed shawl and karandi printed trouser-3260 is a timeless addition to your wardrobe. It features exquisite embroidery and high-quality fabrics, perfect for both casual and formal wear.",RARE STORE,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,clothing,"3PC, AND, Designer Picks, EMBROIDERED, KARANDI, PRINTED, RARE-, Seasonal Favorites, SHAWL, SHIRT, Summer New Arrival, TROUSER-3260, WITH",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,3999.00,8000.00,true,false,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/1_37006499-1538-4f1a-877a-9d13e4e8f41e.webp?v=1738326460,1,"An elegant rare- 3pc karandi printed embroidered shirt with karandi printed shawl and karandi printed trouser-3260, perfect for Pakistani fashion and trending events.",false,RARE- 3PC KARANDI PRINTED EMBROIDERED SHIRT WITH KARANDI PRINTED SHAWL AND KARANDI PRINTED TROUSER-3260 Price in Pakistan,"Discover the latest RARE- 3PC KARANDI PRINTED EMBROIDERED SHIRT WITH KARANDI PRINTED SHAWL AND KARANDI PRINTED TROUSER-3260 for every occasion. Stylish, premium-quality Pakistani outfits available now!",5388,,adult,,,,,,,,,,,kg,,,true,,,true,,,active
maria-b-3pc-karandi-printed-embroidered-shirt-with-karandi-printed-shawl-and-karandi-printed-trouser-bic-3260,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/311_8b865e82-3536-4ed6-9f35-2aab154e3325.webp?v=1738326460,2,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
maria-b-3pc-karandi-printed-embroidered-shirt-with-karandi-printed-shawl-and-karandi-printed-trouser-bic-3260,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/1899_3cf2e2ea-f598-4cfd-89df-af39d43abb3a.webp?v=1738326460,3,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
maria-b-3pc-karandi-printed-embroidered-shirt-with-karandi-printed-shawl-and-karandi-printed-trouser-bic-3260-b,Rare- 3Pc Karandi Printed Embroidered Shirt With Karandi Printed Shawl And Karandi Printed Trouser-Rare-3260-B,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Karandi Printed Embroidered Shirt</li>
<li data-mce-fragment=""1"">Karandi Printed Embroidered Daman</li>
<li data-mce-fragment=""1""><span>Karandi Printed Sleeve</span></li>
<li data-mce-fragment=""1"">Karandi Printed Shawl</li>
<li data-mce-fragment=""1"">Karandi Printed Back</li>
<li data-mce-fragment=""1"">Karandi Printed Trouser</li>
<li data-mce-fragment=""1"">Unstitched 3PC Dress</li>
</ul> This rare- 3pc karandi printed embroidered shirt with karandi printed shawl and karandi printed trouser-rare-3260-b is a timeless addition to your wardrobe. It features exquisite embroidery and high-quality fabrics, perfect for both casual and formal wear.",RARE STORE,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,clothing,"3PC, AND, Brandsinn Design, EMBROIDERED, KARANDI, Lawn Luxe 2025, PRINTED, RARE-, Seasonal Favorites, SHAWL, SHIRT, TROUSER-RARE-3260-B, WITH",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,4290.00,8000.00,true,false,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/1_4f009ee2-45a0-4829-bc79-909a11bec797.webp?v=1738326462,1,"An elegant rare- 3pc karandi printed embroidered shirt with karandi printed shawl and karandi printed trouser-rare-3260-b, perfect for Pakistani fashion and trending events.",false,RARE- 3PC KARANDI PRINTED EMBROIDERED SHIRT WITH KARANDI PRINTED SHAWL AND KARANDI PRINTED TROUSER-RARE-3260-B Price in Pakistan,"Discover the latest RARE- 3PC KARANDI PRINTED EMBROIDERED SHIRT WITH KARANDI PRINTED SHAWL AND KARANDI PRINTED TROUSER-RARE-3260-B for every occasion. Stylish, premium-quality Pakistani outfits available now!",5388,,adult,,,,,,,,,,,kg,,,true,,,true,,,active
maria-b-3pc-karandi-printed-embroidered-shirt-with-karandi-printed-shawl-and-karandi-printed-trouser-bic-3260-b,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/311_ee2622f8-12da-4c0c-aa4f-a5d0f42b946a.webp?v=1738326462,2,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
maria-b-3pc-karandi-printed-embroidered-shirt-with-karandi-printed-shawl-and-karandi-printed-trouser-bic-3260-b,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/1899_2e9a7c3f-0bd7-45a7-bca4-b965da9ad791.webp?v=1738326462,3,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
maria-b-3pc-karandi-printed-embroidered-shirt-with-karandi-printed-shawl-and-karandi-printed-trouser-bic-3260-b,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/2311_b0877bdb-1497-43f7-89af-d130e2361de1.webp?v=1738326462,4,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
maria-b-3pc-karandi-printed-embroidered-shirt-with-karandi-printed-shawl-and-karandi-printed-trouser-bic-3255-b,Rare 3Pc Karandi Printed Embroidered With Karandi Printed Shawl And Karandi Printed Trouser--3255-B,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Karandi Printed  Shirt</li>
<li data-mce-fragment=""1"">Karandi Printed Embroidered Daman</li>
<li data-mce-fragment=""1""><span>Karandi Printed Sleeve</span></li>
<li data-mce-fragment=""1"">Karandi Printed Shawl</li>
<li data-mce-fragment=""1"">Karandi Printed Back</li>
<li data-mce-fragment=""1"">Karandi Printed Trouser</li>
<li data-mce-fragment=""1"">Unstitched 3PC Dress</li>
</ul> This rare 3pc karandi printed embroidered with karandi printed shawl and karandi printed trouser--3255-b is a timeless addition to your wardrobe. It features exquisite embroidery and high-quality fabrics, perfect for both casual and formal wear.",RARE STORE,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,clothing,"3PC, AND, Bridal & Beyond, Designer Picks, EMBROIDERED, KARANDI, PRINTED, RARE, Seasonal Favorites, SHAWL, TROUSER--3255-B, WITH",true,Title,Default Title,,,,,,,,,0.0,,-1,deny,manual,3999.00,7000.00,true,false,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/1_b486ea72-12cb-4895-b84d-d6983c7645d2.webp?v=1738326463,1,"An elegant rare 3pc karandi printed embroidered with karandi printed shawl and karandi printed trouser--3255-b, perfect for Pakistani fashion and trending events.",false,RARE 3PC KARANDI PRINTED EMBROIDERED WITH KARANDI PRINTED SHAWL AND KARANDI PRINTED TROUSER--3255-B Price in Pakistan,"Discover the latest RARE 3PC KARANDI PRINTED EMBROIDERED WITH KARANDI PRINTED SHAWL AND KARANDI PRINTED TROUSER--3255-B for every occasion. Stylish, premium-quality Pakistani outfits available now!",5388,,adult,,,,,,,,,,,kg,,,true,,,true,,,active
maria-b-3pc-karandi-printed-embroidered-shirt-with-karandi-printed-shawl-and-karandi-printed-trouser-bic-3255-b,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/311_1d5ac0db-ae6b-411c-bda5-c3f4a3bf14ec.webp?v=1738326463,2,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
maria-b-3pc-karandi-printed-embroidered-shirt-with-karandi-printed-shawl-and-karandi-printed-trouser-bic-3255-b,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/1899_466b6372-0558-4fe1-bf7d-6cb46ea88e69.webp?v=1738326463,3,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
maria-b-3pc-karandi-printed-embroidered-shirt-with-karandi-printed-shawl-and-karandi-printed-trouser-bic-3255-b,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/2311_7d67888c-87ee-4f89-a25a-9534ad55acce.webp?v=1738326463,4,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
maria-b-3pc-karandi-printed-embroidered-shirt-with-karandi-printed-shawl-and-karandi-printed-trouser-bic-3255-a,Rare- 3Pc Karandi Printed Embroidered Shirt With Karandi Printed Shawl And Karandi Printed Trouser-3255-A,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Karandi Printed  Shirt</li>
<li data-mce-fragment=""1"">Karandi Printed Embroidered Daman</li>
<li data-mce-fragment=""1""><span>Karandi Printed Sleeve</span></li>
<li data-mce-fragment=""1"">Karandi Printed Shawl</li>
<li data-mce-fragment=""1"">Karandi Printed Back</li>
<li data-mce-fragment=""1"">Karandi Printed Trouser</li>
<li data-mce-fragment=""1"">Unstitched 3PC Dress</li>
</ul> This rare- 3pc karandi printed embroidered shirt with karandi printed shawl and karandi printed trouser-3255-a is a timeless addition to your wardrobe. It features exquisite embroidery and high-quality fabrics, perfect for both casual and formal wear.",RARE STORE,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,clothing,"3PC, AND, Bridal & Beyond, EMBROIDERED, KARANDI, Lawn Luxe 2025, PRINTED, RARE-, Seasonal Favorites, SHAWL, SHIRT, TROUSER-3255-A, WITH",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,4290.00,7000.00,true,false,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/1_c9176620-f532-4524-b5af-1e90f5b29668.webp?v=1738326465,1,"An elegant rare- 3pc karandi printed embroidered shirt with karandi printed shawl and karandi printed trouser-3255-a, perfect for Pakistani fashion and trending events.",false,RARE- 3PC KARANDI PRINTED EMBROIDERED SHIRT WITH KARANDI PRINTED SHAWL AND KARANDI PRINTED TROUSER-3255-A Price in Pakistan,"Discover the latest RARE- 3PC KARANDI PRINTED EMBROIDERED SHIRT WITH KARANDI PRINTED SHAWL AND KARANDI PRINTED TROUSER-3255-A for every occasion. Stylish, premium-quality Pakistani outfits available now!",5388,,adult,,,,,,,,,,,kg,,,true,,,true,,,active
maria-b-3pc-karandi-printed-embroidered-shirt-with-karandi-printed-shawl-and-karandi-printed-trouser-bic-3255-a,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/311_e2ab516f-dc51-465a-b413-8146840a3757.webp?v=1738326465,2,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
maria-b-3pc-karandi-printed-embroidered-shirt-with-karandi-printed-shawl-and-karandi-printed-trouser-bic-3255-a,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/1899_a6428d0e-94f6-4f68-8e43-4a5f18679b77.webp?v=1738326465,3,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
maria-b-3pc-karandi-printed-embroidered-shirt-with-karandi-printed-shawl-and-karandi-printed-trouser-bic-3255-a,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/2311_92f7afba-07a5-4396-9bb5-68086f059a8e.webp?v=1738326465,4,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
maria-b-3pc-karandi-printed-embroidered-shirt-with-karandi-printed-shawl-and-karandi-printed-trouser-bic-3258-a,Rare 3Pc Karandi Printed Embroidered Shirt With Karandi Printed Shawl And Karandi Printed Trouser-3258-A,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Karandi Printed  Shirt</li>
<li data-mce-fragment=""1"">Karandi Printed Embroidered Daman</li>
<li data-mce-fragment=""1""><span>Karandi Printed Sleeve</span></li>
<li data-mce-fragment=""1"">Karandi Printed Shawl</li>
<li data-mce-fragment=""1"">Karandi Printed Back</li>
<li data-mce-fragment=""1"">Karandi Printed Trouser</li>
<li data-mce-fragment=""1"">Unstitched 3PC Dress</li>
</ul> This rare 3pc karandi printed embroidered shirt with karandi printed shawl and karandi printed trouser-3258-a is a timeless addition to your wardrobe. It features exquisite embroidery and high-quality fabrics, perfect for both casual and formal wear.",RARE STORE,Apparel & Accessories > Clothing > Outfit Sets,clothing,"3PC, AND, Bridal & Beyond, EMBROIDERED, KARANDI, Lawn Luxe 2025, PRINTED, RARE, SHAWL, SHIRT, Summer New Arrival, TROUSER-3258-A, WITH",true,Title,Default Title,,,,,,,,,0.0,,-2,deny,manual,2999.00,9000.00,true,false,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/1_94445613-bede-4583-85ff-20198c742885.webp?v=1738326466,1,"An elegant rare 3pc karandi printed embroidered shirt with karandi printed shawl and karandi printed trouser-3258-a, perfect for Pakistani fashion and trending events.",false,RARE 3PC KARANDI PRINTED EMBROIDERED SHIRT WITH KARANDI PRINTED SHAWL AND KARANDI PRINTED TROUSER-3258-A Price in Pakistan,"Discover the latest RARE 3PC KARANDI PRINTED EMBROIDERED SHIRT WITH KARANDI PRINTED SHAWL AND KARANDI PRINTED TROUSER-3258-A for every occasion. Stylish, premium-quality Pakistani outfits available now!",7313,,adult,,,,,,,,,,,kg,,,true,,,true,,,active
maria-b-3pc-karandi-printed-embroidered-shirt-with-karandi-printed-shawl-and-karandi-printed-trouser-bic-3258-a,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/311_d593de95-4d6d-4c2e-bf10-c856fb6f87df.webp?v=1738326466,2,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
maria-b-3pc-karandi-printed-embroidered-shirt-with-karandi-printed-shawl-and-karandi-printed-trouser-bic-3258-a,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/1899_82e3675c-6080-4884-8d3f-9f975e3d7585.webp?v=1738326467,3,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
maria-b-3pc-karandi-printed-embroidered-shirt-with-karandi-printed-shawl-and-karandi-printed-trouser-bic-3258-a,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/2311_3bb453a7-e3f6-455f-b15a-686f38f873e3.webp?v=1738326467,4,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
maria-b-3pc-karandi-printed-embroidered-shirt-with-karandi-printed-shawl-and-karandi-printed-trouser-bic-3258-a,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/295_6e5e9f3b-68ac-401c-b51b-f7346e445c4d.webp?v=1738326467,5,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
maria-b-3pc-karandi-printed-embroidered-shirt-with-karandi-printed-shawl-and-karandi-printed-trouser-bic-3258-b,Rare 3Pc Karandi Printed Embroidered Shirt With Karandi Printed Shawl And Karandi Printed Trouser-3258-B,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Karandi Printed  Shirt</li>
<li data-mce-fragment=""1"">Karandi Printed Embroidered Daman</li>
<li data-mce-fragment=""1""><span>Karandi Printed Sleeve</span></li>
<li data-mce-fragment=""1"">Karandi Printed Shawl</li>
<li data-mce-fragment=""1"">Karandi Printed Back</li>
<li data-mce-fragment=""1"">Karandi Printed Trouser</li>
<li data-mce-fragment=""1"">Unstitched 3PC Dress</li>
</ul> This rare 3pc karandi printed embroidered shirt with karandi printed shawl and karandi printed trouser-3258-b is a timeless addition to your wardrobe. It features exquisite embroidery and high-quality fabrics, perfect for both casual and formal wear.",RARE STORE,Apparel & Accessories > Clothing > Outfit Sets,clothing,"3PC, AND, Designer Picks, EMBROIDERED, KARANDI, Lawn Luxe 2025, Organza, PRINTED, RARE, SHAWL, SHIRT, TROUSER-3258-B, WITH",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,4299.00,8000.00,true,false,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/1_d20bdf76-a90c-49f4-8d41-86b5f1286144.webp?v=1738326468,1,"An elegant rare 3pc karandi printed embroidered shirt with karandi printed shawl and karandi printed trouser-3258-b, perfect for Pakistani fashion and trending events.",false,RARE 3PC KARANDI PRINTED EMBROIDERED SHIRT WITH KARANDI PRINTED SHAWL AND KARANDI PRINTED TROUSER-3258-B Price in Pakistan,"Discover the latest RARE 3PC KARANDI PRINTED EMBROIDERED SHIRT WITH KARANDI PRINTED SHAWL AND KARANDI PRINTED TROUSER-3258-B for every occasion. Stylish, premium-quality Pakistani outfits available now!",7313,,adult,,,,,,,,,,,kg,,,true,,,true,,,active
maria-b-3pc-karandi-printed-embroidered-shirt-with-karandi-printed-shawl-and-karandi-printed-trouser-bic-3258-b,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/311_4e2ad6a9-955a-41c0-b2c8-d3438564b23a.webp?v=1738326468,2,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
maria-b-3pc-karandi-printed-embroidered-shirt-with-karandi-printed-shawl-and-karandi-printed-trouser-bic-3258-b,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/1899_ba37d301-f725-48db-8324-6ff2c7cb2739.webp?v=1738326468,3,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
maria-b-3pc-karandi-printed-embroidered-shirt-with-karandi-printed-shawl-and-karandi-printed-trouser-bic-3258-b,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/2311_48927318-3820-4efc-8e90-4793a06533a1.webp?v=1738326468,4,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
maria-b-3pc-karandi-printed-embroidered-shirt-with-karandi-printed-shawl-and-karandi-printed-trouser-bic-3258-b,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/295_270493c9-32ad-4981-bec6-9862f021b57f.webp?v=1738326468,5,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
maria-b-3pc-karandi-printed-embroidered-shirt-with-karandi-printed-shawl-and-karandi-printed-trouser-bic-3257-b,Rare 3Pc Karandi Printed Embroidered Shirt With Karandi Printed Shawl And Karandi Printed Trouser-3257-B,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Karandi Printed  Shirt</li>
<li data-mce-fragment=""1"">Karandi Printed Embroidered Daman</li>
<li data-mce-fragment=""1""><span>Karandi Printed Embroidered Sleeve</span></li>
<li data-mce-fragment=""1"">Karandi Printed Shawl</li>
<li data-mce-fragment=""1"">Karandi Printed Back</li>
<li data-mce-fragment=""1"">Karandi Printed Trouser</li>
<li data-mce-fragment=""1"">Unstitched 3PC Dress</li>
</ul> This rare 3pc karandi printed embroidered shirt with karandi printed shawl and karandi printed trouser-3257-b is a timeless addition to your wardrobe. It features exquisite embroidery and high-quality fabrics, perfect for both casual and formal wear.",RARE STORE,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,clothing,"3PC, AND, Bridal & Beyond, Designer Picks, EMBROIDERED, KARANDI, PRINTED, RARE, SHAWL, SHIRT, Summer New Arrival, TROUSER-3257-B, WITH",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,2999.00,7000.00,true,false,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/1_ad2e8645-43d3-4789-80d0-03bbf74ba910.webp?v=1738326469,1,"An elegant rare 3pc karandi printed embroidered shirt with karandi printed shawl and karandi printed trouser-3257-b, perfect for Pakistani fashion and trending events.",false,RARE 3PC KARANDI PRINTED EMBROIDERED SHIRT WITH KARANDI PRINTED SHAWL AND KARANDI PRINTED TROUSER-3257-B Price in Pakistan,"Discover the latest RARE 3PC KARANDI PRINTED EMBROIDERED SHIRT WITH KARANDI PRINTED SHAWL AND KARANDI PRINTED TROUSER-3257-B for every occasion. Stylish, premium-quality Pakistani outfits available now!",5388,,adult,,,,,,,,,,,kg,,,true,,,true,,,active
